term_str,labmt_happiness,labmt_z
maybe,4.7,-1.6223954048199705
mere,4.7,-1.6223954048199705
nail,4.7,-1.6223954048199705
neva,4.7,-1.6223954048199705
nichts,4.7,-1.6223954048199705
nuh,4.7,-1.6223954048199705
nya,4.7,-1.6223954048199705
payment,4.7,-1.6223954048199705
pullin,4.7,-1.6223954048199705
rocky,4.7,-1.6223954048199705
sd,4.7,-1.6223954048199705
senate,4.7,-1.6223954048199705
ser,4.7,-1.6223954048199705
serbian,4.7,-1.6223954048199705
seriously,4.7,-1.6223954048199705
slight,4.7,-1.6223954048199705
striking,4.7,-1.6223954048199705
tweeps,4.7,-1.6223954048199705
wrk,4.7,-1.6223954048199705
wth,4.7,-1.6223954048199705
yet,4.7,-1.6223954048199705
frontin,4.69,-1.6316128045679819
iets,4.69,-1.6316128045679819
sind,4.69,-1.6316128045679819
weh,4.69,-1.6316128045679819
shakes,4.69,-1.6316128045679819
uns,4.69,-1.6316128045679819
zou,4.69,-1.6316128045679819
pasar,4.68,-1.6408302043159941
ab,4.68,-1.6408302043159941
ba,4.68,-1.6408302043159941
bodies,4.68,-1.6408302043159941
borrowed,4.68,-1.6408302043159941
clinical,4.68,-1.6408302043159941
cross,4.68,-1.6408302043159941
curb,4.68,-1.6408302043159941
cuz,4.68,-1.6408302043159941
deputy,4.68,-1.6408302043159941
doen,4.68,-1.6408302043159941
dun,4.68,-1.6408302043159941
einen,4.68,-1.6408302043159941
gibt,4.68,-1.6408302043159941
har,4.68,-1.6408302043159941
how,4.68,-1.6408302043159941
inevitable,4.68,-1.6408302043159941
institutions,4.68,-1.6408302043159941
islam,4.68,-1.6408302043159941
knives,4.68,-1.6408302043159941
kono,4.68,-1.6408302043159941
nem,4.68,-1.6408302043159941
oldest,4.68,-1.6408302043159941
op,4.68,-1.6408302043159941
overcast,4.68,-1.6408302043159941
patient's,4.68,-1.6408302043159941
pq,4.68,-1.6408302043159941
qtr,4.68,-1.6408302043159941
rapper,4.68,-1.6408302043159941
requires,4.68,-1.6408302043159941
ruling,4.68,-1.6408302043159941
shady,4.68,-1.6408302043159941
sodium,4.68,-1.6408302043159941
spots,4.68,-1.6408302043159941
threw,4.68,-1.6408302043159941
uu,4.68,-1.6408302043159941
wereld,4.68,-1.6408302043159941
wht,4.68,-1.6408302043159941
wir,4.68,-1.6408302043159941
bg,4.67,-1.6500476040640057
bump,4.67,-1.6500476040640057
dein,4.67,-1.6500476040640057
dependence,4.67,-1.6500476040640057
flesh,4.67,-1.6500476040640057
hustle,4.67,-1.6500476040640057
immer,4.67,-1.6500476040640057
nooit,4.67,-1.6500476040640057
dicen,4.67,-1.6500476040640057
tumble,4.67,-1.6500476040640057
13th,4.66,-1.6592650038120174
agora,4.66,-1.6592650038120174
borrow,4.66,-1.6592650038120174
drip,4.66,-1.6592650038120174
forms,4.66,-1.6592650038120174
freakin,4.66,-1.6592650038120174
ga,4.66,-1.6592650038120174
hole,4.66,-1.6592650038120174
if,4.66,-1.6592650038120174
inquiry,4.66,-1.6592650038120174
islamic,4.66,-1.6592650038120174
iz,4.66,-1.6592650038120174
minor,4.66,-1.6592650038120174
nach,4.66,-1.6592650038120174
nuttin,4.66,-1.6592650038120174
odd,4.66,-1.6592650038120174
pile,4.66,-1.6592650038120174
punk,4.66,-1.6592650038120174
quisiera,4.66,-1.6592650038120174
ruff,4.66,-1.6592650038120174
seu,4.66,-1.6592650038120174
shorty,4.66,-1.6592650038120174
strung,4.66,-1.6592650038120174
ter,4.66,-1.6592650038120174
theres,4.66,-1.6592650038120174
tua,4.66,-1.6592650038120174
um,4.66,-1.6592650038120174
v,4.66,-1.6592650038120174
wanting,4.66,-1.6592650038120174
yeltsin,4.66,-1.6592650038120174
yur,4.66,-1.6592650038120174
indirect,4.65,-1.668482403560029
rappin,4.65,-1.668482403560029
raps,4.65,-1.668482403560029
stripped,4.65,-1.668482403560029
tire,4.65,-1.668482403560029
undone,4.65,-1.668482403560029
wolves,4.65,-1.668482403560029
mek,4.65,-1.668482403560029
#ff,4.64,-1.6776998033080412
b3,4.64,-1.6776998033080412
crazy,4.64,-1.6776998033080412
dry,4.64,-1.6776998033080412
euch,4.64,-1.6776998033080412
f,4.64,-1.6776998033080412
freak,4.64,-1.6776998033080412
freaky,4.64,-1.6776998033080412
fucking,4.64,-1.6776998033080412
fuera,4.64,-1.6776998033080412
ganz,4.64,-1.6776998033080412
government,4.64,-1.6776998033080412
heb,4.64,-1.6776998033080412
hv,4.64,-1.6776998033080412
ini,4.64,-1.6776998033080412
kijk,4.64,-1.6776998033080412
lbs,4.64,-1.6776998033080412
left,4.64,-1.6776998033080412
lust,4.64,-1.6776998033080412
muslim,4.64,-1.6776998033080412
nj,4.64,-1.6776998033080412
po,4.64,-1.6776998033080412
pretend,4.64,-1.6776998033080412
que,4.64,-1.6776998033080412
slit,4.64,-1.6776998033080412
soviet,4.64,-1.6776998033080412
un,4.64,-1.6776998033080412
yer,4.64,-1.6776998033080412
compton,4.63,-1.6869172030560529
fragments,4.63,-1.6869172030560529
geht,4.63,-1.6869172030560529
stares,4.63,-1.6869172030560529
stiff,4.63,-1.6869172030560529
wasn,4.63,-1.6869172030560529
zij,4.63,-1.6869172030560529
#mm,4.62,-1.6961346028040643
**municipal,4.62,-1.6961346028040643
@joejonas,4.62,-1.6961346028040643
@nickjonas,4.62,-1.6961346028040643
altijd,4.62,-1.6961346028040643
bull,4.62,-1.6961346028040643
bureau,4.62,-1.6961346028040643
dick,4.62,-1.6961346028040643
diet,4.62,-1.6961346028040643
gasoline,4.62,-1.6961346028040643
gov,4.62,-1.6961346028040643
governments,4.62,-1.6961346028040643
gray,4.62,-1.6961346028040643
holes,4.62,-1.6961346028040643
holler,4.62,-1.6961346028040643
lease,4.62,-1.6961346028040643
lebanon,4.62,-1.6961346028040643
noone,4.62,-1.6961346028040643
ol',4.62,-1.6961346028040643
out,4.62,-1.6961346028040643
palestinian,4.62,-1.6961346028040643
past,4.62,-1.6961346028040643
peasants,4.62,-1.6961346028040643
pigs,4.62,-1.6961346028040643
pressed,4.62,-1.6961346028040643
serbs,4.62,-1.6961346028040643
short-term,4.62,-1.6961346028040643
wid,4.62,-1.6961346028040643
year-ago,4.62,-1.6961346028040643
atomic,4.61,-1.7053520025520759
daze,4.61,-1.7053520025520759
feds,4.61,-1.7053520025520759
ib,4.61,-1.7053520025520759
jij,4.61,-1.7053520025520759
inspection,4.61,-1.7053520025520759
dit,4.6,-1.7145694023000884
76th,4.6,-1.7145694023000884
bind,4.6,-1.7145694023000884
bound,4.6,-1.7145694023000884
bruh,4.6,-1.7145694023000884
commercial,4.6,-1.7145694023000884
dar,4.6,-1.7145694023000884
differences,4.6,-1.7145694023000884
fiscal,4.6,-1.7145694023000884
flames,4.6,-1.7145694023000884
half,4.6,-1.7145694023000884
ik,4.6,-1.7145694023000884
jg,4.6,-1.7145694023000884
later,4.6,-1.7145694023000884
lemme,4.6,-1.7145694023000884
li,4.6,-1.7145694023000884
little,4.6,-1.7145694023000884
mal,4.6,-1.7145694023000884
nme,4.6,-1.7145694023000884
nunca,4.6,-1.7145694023000884
obligation,4.6,-1.7145694023000884
pretax,4.6,-1.7145694023000884
q,4.6,-1.7145694023000884
recall,4.6,-1.7145694023000884
sack,4.6,-1.7145694023000884
shawty,4.6,-1.7145694023000884
sticky,4.6,-1.7145694023000884
tight,4.6,-1.7145694023000884
trigger,4.6,-1.7145694023000884
under,4.6,-1.7145694023000884
used,4.6,-1.7145694023000884
vs,4.6,-1.7145694023000884
was,4.6,-1.7145694023000884
bark,4.59,-1.7237868020481
disguise,4.59,-1.7237868020481
gots,4.59,-1.7237868020481
och,4.59,-1.7237868020481
seldom,4.59,-1.7237868020481
dir,4.58,-1.7330042017961114
tarde,4.58,-1.7330042017961114
@revrunwisdom,4.58,-1.7330042017961114
aan,4.58,-1.7330042017961114
als,4.58,-1.7330042017961114
although,4.58,-1.7330042017961114
bgt,4.58,-1.7330042017961114
busy,4.58,-1.7330042017961114
c-includes,4.58,-1.7330042017961114
cit,4.58,-1.7330042017961114
congressional,4.58,-1.7330042017961114
differ,4.58,-1.7330042017961114
emo,4.58,-1.7330042017961114
excuse,4.58,-1.7330042017961114
fighter,4.58,-1.7330042017961114
gtgt,4.58,-1.7330042017961114
gunna,4.58,-1.7330042017961114
hazy,4.58,-1.7330042017961114
hit,4.58,-1.7330042017961114
insisted,4.58,-1.7330042017961114
inspector,4.58,-1.7330042017961114
institution,4.58,-1.7330042017961114
jigga,4.58,-1.7330042017961114
jurors,4.58,-1.7330042017961114
kom,4.58,-1.7330042017961114
lls,4.58,-1.7330042017961114
lock,4.58,-1.7330042017961114
police,4.58,-1.7330042017961114
radical,4.58,-1.7330042017961114
saudi,4.58,-1.7330042017961114
senator,4.58,-1.7330042017961114
stops,4.58,-1.7330042017961114
whatever,4.58,-1.7330042017961114
durch,4.57,-1.742221601544123
unreal,4.57,-1.742221601544123
zal,4.57,-1.742221601544123
dose,4.56,-1.7514390012921353
uit,4.56,-1.7514390012921353
#idothat2,4.56,-1.7514390012921353
-p,4.56,-1.7514390012921353
@jordanknight,4.56,-1.7514390012921353
ads,4.56,-1.7514390012921353
anymore,4.56,-1.7514390012921353
auf,4.56,-1.7514390012921353
blade,4.56,-1.7514390012921353
blues,4.56,-1.7514390012921353
bout,4.56,-1.7514390012921353
boxing,4.56,-1.7514390012921353
broker,4.56,-1.7514390012921353
bust,4.56,-1.7514390012921353
crunk,4.56,-1.7514390012921353
gon,4.56,-1.7514390012921353
grey,4.56,-1.7514390012921353
hoe,4.56,-1.7514390012921353
kuwait,4.56,-1.7514390012921353
merely,4.56,-1.7514390012921353
outta,4.56,-1.7514390012921353
queda,4.56,-1.7514390012921353
seh,4.56,-1.7514390012921353
stoned,4.56,-1.7514390012921353
w/o,4.56,-1.7514390012921353
yg,4.56,-1.7514390012921353
separately,4.55,-1.7606564010401469
uhh,4.55,-1.7606564010401469
gaat,4.55,-1.7606564010401469
appendix,4.54,-1.7698738007881585
#epicpetwars,4.54,-1.7698738007881585
#formspringme,4.54,-1.7698738007881585
#shoutout,4.54,-1.7698738007881585
arbitrary,4.54,-1.7698738007881585
axe,4.54,-1.7698738007881585
beneath,4.54,-1.7698738007881585
bit,4.54,-1.7698738007881585
blocks,4.54,-1.7698738007881585
bom,4.54,-1.7698738007881585
caused,4.54,-1.7698738007881585
command,4.54,-1.7698738007881585
conn,4.54,-1.7698738007881585
conservative,4.54,-1.7698738007881585
depois,4.54,-1.7698738007881585
eh,4.54,-1.7698738007881585
er,4.54,-1.7698738007881585
gah,4.54,-1.7698738007881585
gut,4.54,-1.7698738007881585
hw,4.54,-1.7698738007881585
ima,4.54,-1.7698738007881585
institutional,4.54,-1.7698738007881585
iv,4.54,-1.7698738007881585
ludacris,4.54,-1.7698738007881585
narrow,4.54,-1.7698738007881585
oder,4.54,-1.7698738007881585
pending,4.54,-1.7698738007881585
pirate,4.54,-1.7698738007881585
prolly,4.54,-1.7698738007881585
regulation,4.54,-1.7698738007881585
rs,4.54,-1.7698738007881585
senators,4.54,-1.7698738007881585
sheesh,4.54,-1.7698738007881585
terms,4.54,-1.7698738007881585
twisting,4.54,-1.7698738007881585
urged,4.54,-1.7698738007881585
chains,4.53,-1.77909120053617
chloride,4.53,-1.77909120053617
waits,4.53,-1.77909120053617
6am,4.52,-1.7883086002841821
blew,4.52,-1.7883086002841821
clique,4.52,-1.7883086002841821
crucial,4.52,-1.7883086002841821
dependent,4.52,-1.7883086002841821
former,4.52,-1.7883086002841821
gak,4.52,-1.7883086002841821
hadn,4.52,-1.7883086002841821
investigations,4.52,-1.7883086002841821
leave,4.52,-1.7883086002841821
muss,4.52,-1.7883086002841821
omfg,4.52,-1.7883086002841821
previously,4.52,-1.7883086002841821
rule,4.52,-1.7883086002841821
shud,4.52,-1.7883086002841821
small,4.52,-1.7883086002841821
und,4.52,-1.7883086002841821
utterly,4.52,-1.7883086002841821
weight,4.52,-1.7883086002841821
cocked,4.51,-1.7975260000321938
daar,4.51,-1.7975260000321938
pill,4.51,-1.7975260000321938
@iamdiddy,4.5,-1.8067433997802054
ages,4.5,-1.8067433997802054
arab,4.5,-1.8067433997802054
corporations,4.5,-1.8067433997802054
disposed,4.5,-1.8067433997802054
distance,4.5,-1.8067433997802054
dong,4.5,-1.8067433997802054
few,4.5,-1.8067433997802054
govt,4.5,-1.8067433997802054
nah,4.5,-1.8067433997802054
outst,4.5,-1.8067433997802054
palestinians,4.5,-1.8067433997802054
prob,4.5,-1.8067433997802054
randomly,4.5,-1.8067433997802054
regulatory,4.5,-1.8067433997802054
reverse,4.5,-1.8067433997802054
sangre,4.5,-1.8067433997802054
temporary,4.5,-1.8067433997802054
goo,4.49,-1.815960799528217
couldn,4.49,-1.815960799528217
army,4.48,-1.8251781992762286
blow,4.48,-1.8251781992762286
bs,4.48,-1.8251781992762286
despite,4.48,-1.8251781992762286
dunno,4.48,-1.8251781992762286
elections,4.48,-1.8251781992762286
essays,4.48,-1.8251781992762286
grabbed,4.48,-1.8251781992762286
heck,4.48,-1.8251781992762286
hidden,4.48,-1.8251781992762286
issue,4.48,-1.8251781992762286
lehman,4.48,-1.8251781992762286
ms,4.48,-1.8251781992762286
negroes,4.48,-1.8251781992762286
nuthin,4.48,-1.8251781992762286
snoop,4.48,-1.8251781992762286
y,4.48,-1.8251781992762286
ashes,4.47,-1.8343955990242409
commanded,4.47,-1.8343955990242409
nerves,4.47,-1.8343955990242409
spill,4.47,-1.8343955990242409
craving,4.46,-1.8436129987722523
crowds,4.46,-1.8436129987722523
gats,4.46,-1.8436129987722523
hammer,4.46,-1.8436129987722523
isn't,4.46,-1.8436129987722523
kicks,4.46,-1.8436129987722523
lecture,4.46,-1.8436129987722523
neither,4.46,-1.8436129987722523
ol,4.46,-1.8436129987722523
plastic,4.46,-1.8436129987722523
politics,4.46,-1.8436129987722523
required,4.46,-1.8436129987722523
rigid,4.46,-1.8436129987722523
rumble,4.46,-1.8436129987722523
scarcely,4.46,-1.8436129987722523
short,4.46,-1.8436129987722523
shorter,4.46,-1.8436129987722523
shy,4.46,-1.8436129987722523
skool,4.46,-1.8436129987722523
thrown,4.46,-1.8436129987722523
tossed,4.46,-1.8436129987722523
tricky,4.46,-1.8436129987722523
compelled,4.45,-1.8528303985202639
infantry,4.45,-1.8528303985202639
auch,4.44,-1.8620477982682755
bail,4.44,-1.8620477982682755
blank,4.44,-1.8620477982682755
bottom,4.44,-1.8620477982682755
busta,4.44,-1.8620477982682755
cop,4.44,-1.8620477982682755
correction,4.44,-1.8620477982682755
court's,4.44,-1.8620477982682755
errands,4.44,-1.8620477982682755
ew,4.44,-1.8620477982682755
gay,4.44,-1.8620477982682755
gaza,4.44,-1.8620477982682755
harder,4.44,-1.8620477982682755
haze,4.44,-1.8620477982682755
liable,4.44,-1.8620477982682755
push,4.44,-1.8620477982682755
rag,4.44,-1.8620477982682755
require,4.44,-1.8620477982682755
tank,4.44,-1.8620477982682755
triste,4.44,-1.8620477982682755
unusual,4.44,-1.8620477982682755
wat,4.44,-1.8620477982682755
weed,4.44,-1.8620477982682755
glocks,4.44,-1.8620477982682755
longing,4.43,-1.871265198016288
removal,4.43,-1.871265198016288
-d,4.42,-1.8804825977642994
behind,4.42,-1.8804825977642994
below,4.42,-1.8804825977642994
boa,4.42,-1.8804825977642994
breaks,4.42,-1.8804825977642994
commercials,4.42,-1.8804825977642994
constraints,4.42,-1.8804825977642994
controlling,4.42,-1.8804825977642994
dum,4.42,-1.8804825977642994
emotional,4.42,-1.8804825977642994
hides,4.42,-1.8804825977642994
knocked,4.42,-1.8804825977642994
na,4.42,-1.8804825977642994
nada,4.42,-1.8804825977642994
niet,4.42,-1.8804825977642994
notwithstanding,4.42,-1.8804825977642994
recalled,4.42,-1.8804825977642994
regulations,4.42,-1.8804825977642994
remains,4.42,-1.8804825977642994
republican,4.42,-1.8804825977642994
sem,4.42,-1.8804825977642994
serious,4.42,-1.8804825977642994
stumble,4.42,-1.8804825977642994
treatment,4.42,-1.8804825977642994
vietnam,4.42,-1.8804825977642994
regime,4.42,-1.8804825977642994
#retweetthisif,4.4,-1.8989173972603224
beats,4.4,-1.8989173972603224
brokers,4.4,-1.8989173972603224
controlled,4.4,-1.8989173972603224
cus,4.4,-1.8989173972603224
desert,4.4,-1.8989173972603224
detroit,4.4,-1.8989173972603224
fuk,4.4,-1.8989173972603224
glock,4.4,-1.8989173972603224
hearings,4.4,-1.8989173972603224
lobbying,4.4,-1.8989173972603224
morir,4.4,-1.8989173972603224
muero,4.4,-1.8989173972603224
nicht,4.4,-1.8989173972603224
opposite,4.4,-1.8989173972603224
shyt,4.4,-1.8989173972603224
tied,4.4,-1.8989173972603224
wouldn,4.4,-1.8989173972603224
dich,4.4,-1.8989173972603224
#haiti,4.38,-1.9173521967563465
3am,4.38,-1.9173521967563465
authorities,4.38,-1.9173521967563465
chills,4.38,-1.9173521967563465
competitors,4.38,-1.9173521967563465
economy,4.38,-1.9173521967563465
effing,4.38,-1.9173521967563465
far,4.38,-1.9173521967563465
frozen,4.38,-1.9173521967563465
mortality,4.38,-1.9173521967563465
plaintiff,4.38,-1.9173521967563465
prices,4.38,-1.9173521967563465
rarely,4.38,-1.9173521967563465
rebel,4.38,-1.9173521967563465
resistance,4.38,-1.9173521967563465
slips,4.38,-1.9173521967563465
tangled,4.38,-1.9173521967563465
acids,4.38,-1.9173521967563465
naive,4.37,-1.926569596504358
querer,4.37,-1.926569596504358
shack,4.36,-1.9357869962523695
@jonasbrothers,4.36,-1.9357869962523695
billings,4.36,-1.9357869962523695
consequence,4.36,-1.9357869962523695
custody,4.36,-1.9357869962523695
dang,4.36,-1.9357869962523695
divided,4.36,-1.9357869962523695
division,4.36,-1.9357869962523695
duh,4.36,-1.9357869962523695
end,4.36,-1.9357869962523695
grease,4.36,-1.9357869962523695
hide,4.36,-1.9357869962523695
irregular,4.36,-1.9357869962523695
juvenile,4.36,-1.9357869962523695
morn,4.36,-1.9357869962523695
needle,4.36,-1.9357869962523695
operations,4.36,-1.9357869962523695
pulling,4.36,-1.9357869962523695
reducing,4.36,-1.9357869962523695
sharply,4.36,-1.9357869962523695
strange,4.36,-1.9357869962523695
tease,4.36,-1.9357869962523695
burnin,4.35,-1.9450043960003818
strictly,4.35,-1.9450043960003818
storms,4.34,-1.9542217957483934
adios,4.34,-1.9542217957483934
arent,4.34,-1.9542217957483934
blown,4.34,-1.9542217957483934
burst,4.34,-1.9542217957483934
congress,4.34,-1.9542217957483934
ditch,4.34,-1.9542217957483934
droppin,4.34,-1.9542217957483934
faded,4.34,-1.9542217957483934
hiding,4.34,-1.9542217957483934
ho,4.34,-1.9542217957483934
hurry,4.34,-1.9542217957483934
icy,4.34,-1.9542217957483934
loud,4.34,-1.9542217957483934
replaced,4.34,-1.9542217957483934
ripping,4.34,-1.9542217957483934
shook,4.34,-1.9542217957483934
vampire,4.34,-1.9542217957483934
hesitate,4.33,-1.963439195496405
cease,4.32,-1.9726565952444166
communist,4.32,-1.9726565952444166
eff,4.32,-1.9726565952444166
fbi,4.32,-1.9726565952444166
gop,4.32,-1.9726565952444166
howling,4.32,-1.9726565952444166
hunt,4.32,-1.9726565952444166
reduced,4.32,-1.9726565952444166
scattered,4.32,-1.9726565952444166
separate,4.32,-1.9726565952444166
slowly,4.32,-1.9726565952444166
surgical,4.32,-1.9726565952444166
tripping,4.32,-1.9726565952444166
waited,4.32,-1.9726565952444166
yikes,4.32,-1.9726565952444166
bias,4.31,-1.981873994992429
blunt,4.31,-1.981873994992429
shaking,4.31,-1.981873994992429
din,4.31,-1.981873994992429
smack,4.31,-1.981873994992429
affected,4.3,-1.9910913947404405
brokerage,4.3,-1.9910913947404405
drop,4.3,-1.9910913947404405
formerly,4.3,-1.9910913947404405
gore,4.3,-1.9910913947404405
guards,4.3,-1.9910913947404405
hadn't,4.3,-1.9910913947404405
ich,4.3,-1.9910913947404405
iran,4.3,-1.9910913947404405
legislation,4.3,-1.9910913947404405
monday,4.3,-1.9910913947404405
muslims,4.3,-1.9910913947404405
naw,4.3,-1.9910913947404405
pit,4.3,-1.9910913947404405
sneak,4.3,-1.9910913947404405
so-called,4.3,-1.9910913947404405
sudden,4.3,-1.9910913947404405
sue,4.3,-1.9910913947404405
tick,4.3,-1.9910913947404405
rowdy,4.29,-2.0003087944884523
slippin,4.29,-2.0003087944884523
chased,4.29,-2.0003087944884523
divide,4.29,-2.0003087944884523
leavin,4.29,-2.0003087944884523
mortal,4.29,-2.0003087944884523
rebellion,4.29,-2.0003087944884523
aged,4.28,-2.0095261942364635
aids,4.28,-2.0095261942364635
bieber,4.28,-2.0095261942364635
fooling,4.28,-2.0095261942364635
guerrillas,4.28,-2.0095261942364635
idk,4.28,-2.0095261942364635
il,4.28,-2.0095261942364635
jury,4.28,-2.0095261942364635
nor,4.28,-2.0095261942364635
petroleum,4.28,-2.0095261942364635
pimpin,4.28,-2.0095261942364635
rules,4.28,-2.0095261942364635
spider,4.28,-2.0095261942364635
swore,4.28,-2.0095261942364635
taken,4.28,-2.0095261942364635
tests,4.28,-2.0095261942364635
wasn't,4.28,-2.0095261942364635
moan,4.27,-2.018743593984476
warn,4.27,-2.018743593984476
@justinbieber,4.26,-2.0279609937324876
blows,4.26,-2.0279609937324876
defendants,4.26,-2.0279609937324876
fck,4.26,-2.0279609937324876
fires,4.26,-2.0279609937324876
intervention,4.26,-2.0279609937324876
lawyers,4.26,-2.0279609937324876
non,4.26,-2.0279609937324876
outlaw,4.26,-2.0279609937324876
owing,4.26,-2.0279609937324876
sht,4.26,-2.0279609937324876
split,4.26,-2.0279609937324876
storm,4.26,-2.0279609937324876
concerning,4.24,-2.046395793228511
contrary,4.24,-2.046395793228511
4am,4.24,-2.046395793228511
bah,4.24,-2.046395793228511
barely,4.24,-2.046395793228511
but,4.24,-2.046395793228511
courts,4.24,-2.046395793228511
kanye,4.24,-2.046395793228511
lower,4.24,-2.046395793228511
minority,4.24,-2.046395793228511
orders,4.24,-2.046395793228511
pounding,4.24,-2.046395793228511
protests,4.24,-2.046395793228511
psychiatric,4.24,-2.046395793228511
questioned,4.24,-2.046395793228511
raw,4.24,-2.046395793228511
rebels,4.24,-2.046395793228511
sag,4.24,-2.046395793228511
shoulda,4.24,-2.046395793228511
smash,4.24,-2.046395793228511
spy,4.24,-2.046395793228511
stern,4.24,-2.046395793228511
